id,love,joy,surprise,anger,sadness,fear,comment
720303,,x,,,,,"Red color isn't really important, it was just a suggestion to be more homogeneous ... but that can be revisited in a different jira.
I agree an option is a good idea for automatically acknowledging hosts.  Not sure what the default should be: the current behavior is obviously to not confirm, so we could keep that one, or go for a safer one, I don't have any strong opinion on that."
1718316,,x,,,,,+1 the patch looks good.
825480,x,,,,,,"Committed to trunk. Thanks, Thejas!"
1563770,,,,,,,"StringBuilder is used because we can't stream JSON row before we have all columns serialized (columns serialized in portions according to PAGE_SIZE), see serializeRow(SSTableReader, SSTableIdentityIterator, DecoratedKey, PrintStream) method. If you have a better idea then using StringBuilder in this case, please share..."
1002922,x,,,,,,Committed trunk and 0.92 branch.  Thanks for the patch N.
671757,,,,,,,Committed revision 1165174.
1724973,,x,,,,,"Now why did I not think of that... :) Great idea, I'll move the files to svn!"
1610375,x,,,,,,"Thanks Ivan. I'll do the changes by just return if it matches as you suggested. I'll investigate it later.

bq.Auditor will be a top level daemon, so it should own its create it's own LedgerManagers and ZooKeeper client. The only thing passed in to is should be the configuration.

Anyway we are planning to have initialization class which does starting Auditor and RW threads. Would you agree to create ledgerManagers there and pass it to the Auditor and RW daemons?

In that case, shall I keep the ctor as it is. (by taking managers)

{code}
public Auditor(String bookieIdentifier, AbstractConfiguration conf,
            ZooKeeper zkc, LedgerManager ledgerManager,
            LedgerUnderreplicationManager ledgerUnderreplicationManager) {
{code}
"
1044804,,,,,,,"Maksim, it was my local misconfiguration, sorry for the trouble.
Applied at revision: 619775, thanks!
"
1098352,,x,,,,,+1 patch looks good.  Thanks a lot!
1175603,,,,,,,Move to wish list since we won't include this in the upcoming G 2.1.5 release. 
538952,x,,,,,,"Hi Daisy,

could you please dispatch this review to one of your team?
Mingfei did not respond on that and I would like to be certain we got all provided patches with us for 0.7.

Thanks in advance,
Svante"
1375057,,,,,,,"Attaching a new patch that compiles without errors against JDK1.4.2.

It also accounts for the customizable port part (DERBY-4217), which the previous patch didn't."
1721029,,,,,,,Attached
1085748,x,,,,,,"+1 for the patch, pending successful Jenkins run for the latest version.  The changes look good.  I verified on both Mac and Windows.  Thanks for addressing this, Andrey!  I'll commit this after Jenkins responds with +1 for the latest version."
673371,,,,,,,Previous patch was wrong. Here a new one.
680595,,,,,,,Committed revision 941607.
178327,,,,,,,"Hi Jochen,

It's not about building successfully (which I have no issue with that as well), it's about resolving the right dependencies of the dependency. Use mvn dependency:tree to see if you really have them all correctly, if you are getting them right too:

mvn dependency:tree -Dxmlrpc.version=3.1.1

(Yeap, apparently I uploaded the pom after testing it against 3.1, not 3.1.1)

yc
"
464428,,x,,,,,+1.  Looks good to me.
828832,x,,,,,,"Committed to trunk and 0.9 branch. Thanks, Arup!"
1150872,,,,,,,That patch file didn't apply cleanly.  Here's a version that does.
590715,,x,,,,,"+, looks good. Checking this in."
582650,,,,,,,"Hi, I've started working on this. I think I have an idea of what to do design-wise, but if anyone has any suggestions please let me know. "
742827,,x,,,,,Great (it turned out simpler than what I would have thought). Thanks Andy.
1076472,x,,,,,,"Tim,
The fix is good. Please close this JIRA. Thanks a lot."
1126215,x,,,,,,"I just committed this, thanks Jothi!"
1011293,,,,,,,I cannot reproduce this bug on my test machine. Can you produce it reliably? Maybe we should revert HBASE-3899 until the time we can fix it?
374719,,,,,,,"Hi everyone, 

What's the status of this issue? Have you found and workarounds?"
1642678,,,,,,,Committed revision 644436.
421491,,x,,,,,"
Looks good to me.

Colm."
1466978,,x,,,,,"Nobody has started.  If you want to submit a patch, that would be great!

Thanks!
"
1650464,,,,,,,Duplicate of AXIS2-897
1156651,x,,,,,,"I just committed this.  Thanks, Hairong!"
1421490,x,x,,,,,"Hi Anurag,

Thanks for the preliminary peek at this patch. Looks good. I like the way you handled the optional inclusion of the JDBC4-specific classes in the jar file. I recommend adding class and method comments to the test classes so that reviewers will know what these tests are supposed to stress. Thanks for the explanation of why you disabled the SecurityManager and for commenting the property file accordingly. When we do commit this patch, let's leave the JIRA open to remind us to re-enable the SecurityManager after mustang fixes its bug.

Cheers-Rick"
1096394,,,,,x,,"We'll get it fixed soon, sorry for the inconvenience. I just wanted to point you (and others who may land here) to alternative resources meanwhile :)"
1148549,,x,,,,,+1. Code looks good.
958040,,x,,,,,hi. Ping? :)
490667,x,,,,,,"Hi Michael,
thank you for your answer. I thought that it would not be so easy to solve this issue. Unfortunately.

I agree with you that the main problem here is that a copy action is missing and I guess AttachStrategy.persist is the right place to add some kind of copy functionality.

I started looking into the source code of the enhanced class from the test. PersistenceCapable declares a public method to copy fields (pcCopyFields(...)).
Unfortunately you can't use in AttachStrategy.persist, because the entity to persist has no statemanager at this point (an exception InvalidStateException will be the result).

My suggestion is to modify the class enhancement and remove the StateManager check in pcCopyFields (I don't see the need for this check). 
Afterwards you can use pcCopyFields in AttachStrategy.persist by adding something like 

   ...
        if (manager.getCopyNew()) {
            int[] fields = new int[meta.getFields().length];
            for (int i = 0; i < fields.length; i++)
                fields[i] = i;
            newInstance.pcCopyFields(pc, fields);
        }
   ...

This solution works for my testcase.

As an alternative you can modify (or add an additional) newInstance to copy the data.

I have no real experience with OpenJPA. Perhaps there is a much better solution.
"
1646478,,,,,,,Fixed. Now we dont have restPath only service path.
1067167,x,,,,,,"It is OK, thanks Stepan."
738937,,,,,x,,"Sorry Michael, but I did find one small last issue with the patch.
I guess you meant to use Boolean.parseBoolean(this.jcd.getAttribute(""org.apache.jetspeed.engineScoped"", ""false"")) instead of Boolean.getBoolean(...).
After correcting that, the patch works for me and I'll commit that change.
If you can confirm it still works for you then I hope we really can close this issue.
  "
179396,x,,,,,,Thanks John for bringing this up and also for providing the patch.
309831,,,,,,,"Committed revision 700277.
"
853560,x,,,,,,Committed. Thanks Yongqiang
939596,x,,,,,,"Jean-Marc, can you review it? Thanks."
1033573,x,,,,,,Committed.  Thanks for the patch J-D
795420,,,,,,,commits@mina created.
939053,,,,,,,"This looks like it needs rebased onto trunk.

The posted patch includes generated code ({{AdminProtos.java}}), please remove.

Please add javadoc for the new classes and new public methods on existing classes.

{{FavoredNodeAssignmentHelper#placeSecondaryAndTertiaryWithRestrictions}} introduces a {{while(true)}} block containing non-trivial branching logic. Can this be refactored with simpler and/or clearer break conditions?

{{FSUtils}} introduces new configuration {{hbase.client.localityCheck.threadPoolSize}}. Can this be added to {{HConstants}} and/or documented in {{hbase-defaults.xml}}?"
1422917,x,,,,,,"Hi Anders, 

I agree with Knut,  this issue can be marked as fixed,   Thanks a lot for  working on this improvement. 

-suresh

"
710450,x,x,,,,,"Could you see my 2nd patch? :)

Thank you."
524024,,x,,,,,"Great last enhancements, thanks guys!"
1593856,x,,,,,,Thanks a lot Willem :-)
827132,x,,,,,,"Hi,

Thanks! Too be honest, I haven't looked at noop much. It was just used in the original patch. I'look at your updated patch and see what more work needs to be done.
"
1610806,,,,,,,"Attached the patch, which addresses the issue in EntryLogger."
779706,x,,,,,,"Thanks, Joe!"
789935,,,,,,,Created the DTACLOUD wiki space.
297217,,,,,,,"bq. {{ catch (InterruptedException ignore) { Thread.currentThread().interrupt(); } }}

Resetting the interrupt status of the thread is a good idea when we can't just re-throw the InterruptedException, but IMHO we should in that case *also* throw a TikaException to indicate that the requested operation couldn't be completed normally:

{code}
...
} catch (InterruptedException e) {
    Thread.currentThread().interrupt();
    throw new TikaException(""Interrupted"", e);
}
...
{code}

When the {{Process.waitFor()}} call is interrupted we can't just blindly assume that the process completed normally. Explicitly throwing an exception is a better approach in such cases."
898645,,x,,,,,Looks very good. +1
748657,,,,,,,Committed in revision 1363218.
398909,,,,,,,maybe we can replace wsn-http-binding in the future
948161,x,,,,,,"committed to 0.94, 0.95 and trunk

Thanks Jerry for the patch and Stack for the review!"
1356333,x,,,,,,"Thanks for the new patch, Kim. +1"
503241,x,,,,,,Thanks Robert. Committed to trunk.
1509109,,,,,,,"Hi Malcolm,

updated for the latest check-style.

Christian"
