id,love,joy,surprise,anger,sadness,fear,comment
77185,,,,,,,Closing all resolved/fixed issues of already released versions of Roller.
77424,,,,,,,The macro is also deprecated now; it is advised to use ?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä#showRSSAutodiscoveryLink()
77424,,,,,,,The macro is also deprecated now; it is advised to use ?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä#showRSSAutodiscoveryLink()
77424,,,,,,,The macro is also deprecated now; it is advised to use ?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä#showRSSAutodiscoveryLink()
77424,,,,,,,The macro is also deprecated now; it is advised to use ?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä?•?ä#showRSSAutodiscoveryLink()
77769,,,,,,,Closing resolved but not fixed (i.e.; duplicate; invalid; cannot reproduce; etc.) issues.
77769,,,,x,,,Closing resolved but not fixed (i.e.; duplicate; invalid; cannot reproduce; etc.) issues.
77769,,,,,,,Closing resolved but not fixed (i.e.; duplicate; invalid; cannot reproduce; etc.) issues.
77769,,,,,,X,Closing resolved but not fixed (i.e.; duplicate; invalid; cannot reproduce; etc.) issues.
77849,,,,,,,Confirmed with Dave that this can be closed.
77849,,,,,,,Confirmed with Dave that this can be closed.
77849,,,,,,,Confirmed with Dave that this can be closed.
77849,,,,,,,Confirmed with Dave that this can be closed.
78211,,,,,,,Also fixed in main 0.9.7 branch
78211,,,,,,,Also fixed in main 0.9.7 branch
78211,,,,,,,Also fixed in main 0.9.7 branch
78211,,,,,,,Also fixed in main 0.9.7 branch
78329,,,,,,,Issue fixed.
78329,,x,,,,,Issue fixed.
78329,,,,,,,Issue fixed.
78329,,,,,,,Issue fixed.
78759,x,,,,,,Fixed; thanks for the patch. http://svn.apache.org/viewcvs.cgi?rev=354520&view=rev
78759,X,,,,,,Fixed; thanks for the patch. http://svn.apache.org/viewcvs.cgi?rev=354520&view=rev
78759,x,,,,,,Fixed; thanks for the patch. http://svn.apache.org/viewcvs.cgi?rev=354520&view=rev
78759,x,,,,,,Fixed; thanks for the patch. http://svn.apache.org/viewcvs.cgi?rev=354520&view=rev
78973,,,,,,x,Point taken. Migration query is following in this case 'Update person set username='rave2011.myopenid.com'; openid='http://rave2011.myopenid.com/&#39; where username='http://rave2011.myopenid.com/&#39;'. We can add such migration steps in release also with some migration.txt or in change log file itself. Ideas?
78973,,,,,,x,Point taken. Migration query is following in this case 'Update person set username='rave2011.myopenid.com'; openid='http://rave2011.myopenid.com/&#39; where username='http://rave2011.myopenid.com/&#39;'. We can add such migration steps in release also with some migration.txt or in change log file itself. Ideas?
78973,,,x,,,,Point taken. Migration query is following in this case 'Update person set username='rave2011.myopenid.com'; openid='http://rave2011.myopenid.com/&#39; where username='http://rave2011.myopenid.com/&#39;'. We can add such migration steps in release also with some migration.txt or in change log file itself. Ideas?
78973,,,,,,,Point taken. Migration query is following in this case 'Update person set username='rave2011.myopenid.com'; openid='http://rave2011.myopenid.com/&#39; where username='http://rave2011.myopenid.com/&#39;'. We can add such migration steps in release also with some migration.txt or in change log file itself. Ideas?
79211,,,,,,,Thanks Marijan; will do!
79211,,,,,,,Thanks Marijan; will do!
79211,,,,,,,Thanks Marijan; will do!
79211,,,,,,,Thanks Marijan; will do!
79309,,,,,,,Closing old resolved issues
79309,,,,,,,Closing old resolved issues
79309,,,,,,,Closing old resolved issues
79309,,,,,,,Closing old resolved issues
79349,,,,,,,Closing old resolved issues
79349,,x,,,,,Closing old resolved issues
79349,,,,,,,Closing old resolved issues
79349,x,,,,,,Closing old resolved issues
80577,,,,,,,Test log
80577,,,,,,,Test log
80577,,,,,,,Test log
80577,,,,,,,Test log
80738,,,x,,,,Rejected for 0.20. Allow me to clarify my position. I was prepared to accept this for 0.20. Right or wrong; it's by all accounts the dominant convention for similar .i files from other projects; and that's good enough for me. However! It depends on QPID-4207; and that's much too big change to dist metadata for our final release candidate. This will have to wait.
80738,,,,x,,,Rejected for 0.20. Allow me to clarify my position. I was prepared to accept this for 0.20. Right or wrong; it's by all accounts the dominant convention for similar .i files from other projects; and that's good enough for me. However! It depends on QPID-4207; and that's much too big change to dist metadata for our final release candidate. This will have to wait.
80738,,,x,x,,,Rejected for 0.20. Allow me to clarify my position. I was prepared to accept this for 0.20. Right or wrong; it's by all accounts the dominant convention for similar .i files from other projects; and that's good enough for me. However! It depends on QPID-4207; and that's much too big change to dist metadata for our final release candidate. This will have to wait.
80738,,,,,,x,Rejected for 0.20. Allow me to clarify my position. I was prepared to accept this for 0.20. Right or wrong; it's by all accounts the dominant convention for similar .i files from other projects; and that's good enough for me. However! It depends on QPID-4207; and that's much too big change to dist metadata for our final release candidate. This will have to wait.
80768,,,,,,,Now merged to the 0.20 release branch.
80768,,,,,,,Now merged to the 0.20 release branch.
80768,,,,x,,,Now merged to the 0.20 release branch.
80768,,,,,,,Now merged to the 0.20 release branch.
80924,x,,,,,,The changes looks good for me. Reviewed with no commentaries.
80924,,x,,,,,The changes looks good for me. Reviewed with no commentaries.
80924,,,,,,,The changes looks good for me. Reviewed with no commentaries.
80924,,,,,,,The changes looks good for me. Reviewed with no commentaries.
81122,,,,,,,Committed to 0.18 branch r1366206
81122,,,,,,,Committed to 0.18 branch r1366206
81122,,,,,,,Committed to 0.18 branch r1366206
81122,,,,,,,Committed to 0.18 branch r1366206
81230,,,,,,,The above commits were approved by Justin on the dev list; and have now been merged to the 0.18 branch.
81230,,,,,,,The above commits were approved by Justin on the dev list; and have now been merged to the 0.18 branch.
81230,,x,,,,,The above commits were approved by Justin on the dev list; and have now been merged to the 0.18 branch.
81230,,,,,,,The above commits were approved by Justin on the dev list; and have now been merged to the 0.18 branch.
81302,,,,,,,Changes merged to the 0.16 branch; updating the fix-for version accordingly.
81302,,,,,,,Changes merged to the 0.16 branch; updating the fix-for version accordingly.
81302,,,,,,,Changes merged to the 0.16 branch; updating the fix-for version accordingly.
81302,,,,,,,Changes merged to the 0.16 branch; updating the fix-for version accordingly.
